id,date,start_time,away_team,home_team,sl_away_pred,sl_home_pred,gdo_away_pred,gdo_home_pred,gdo_v4_favorite,gdo_v4_confidence,away_result,home_result,moneyline_favorite_team,total_line,runline_favorite_team,runline_value,underdog_runline_odds,favorite_runline_odds,over_total_line_odds,under_total_line_odds,underdog_moneyline_odds,favorite_moneyline_odds
30586,20260113,21:00,BSU,UNLV,72,73,73,70,BSU,61.6,85,89,BSU,147.5,BSU,-3.5,-105,-115,-110,-110,150,-180
30587,20260113,21:00,STMCA,SF,74,70,74,67,STMCA,66.7,82,68,STMCA,141.5,STMCA,-6.5,-105,-115,-112,-108,250,-310
30588,20260114,16:00,VCU,URI,78,72,75,72,VCU,75.3,84,75,VCU,145.5,VCU,-4.5,-110,-110,-112,-108,170,-205
30589,20260114,16:00,LEH,BU,69,78,71,70,BU,50.6,93,91,BU,143.5,BU,-4.5,-115,-105,-105,-112,150,-180
30590,20260114,16:00,CHAT,WOF,76,80,73,76,WOF,52.4,76,67,WOF,153.5,WOF,-6.5,-110,-110,-115,-105,215,-265
30591,20260114,16:00,ETNST,WCU,82,66,73,72,WCU,52.8,68,72,ETNST,147.5,ETNST,-7.5,-112,-108,-110,-110,260,-325
30592,20260114,16:00,ARMY,HC,70,76,72,73,ARMY,53.0,75,82,HC,143.5,HC,-4.5,-112,-108,-108,-112,180,-218
30593,20260114,16:30,BUT,XAV,76,79,78,81,XAV,58.3,75,89,BUT,161.5,BUT,-1.5,-115,-105,-112,-108,100,-120
30594,20260114,16:30,HP,WINT,87,80,80,78,WINT,61.3,75,92,HP,162.5,HP,-1.5,-102,-118,-110,-110,114,-135
30595,20260114,16:30,IOWA,PUR,75,82,70,75,PUR,86.5,72,79,PUR,143.5,PUR,-10.5,-112,-108,-112,-108,440,-600
30596,20260114,17:00,USCU,CHSO,70,81,72,78,CHSO,56.1,86,81,CHSO,155.5,CHSO,-6.5,-112,-108,-112,-108,215,-265
30597,20260114,17:00,UNCA,PRES,72,73,73,73,PRES,60.1,70,71,UNCA,135.5,UNCA,-2.5,-115,-105,-110,-110,114,-135
30598,20260114,17:00,IONA,RDER,75,65,71,69,IONA,59.2,68,72,IONA,142.5,IONA,-7.5,-105,-115,-105,-115,285,-360
30599,20260114,17:00,STPE,QPAC,65,73,70,73,QPAC,64.0,74,70,QPAC,142.5,QPAC,-6.5,-105,-115,-108,-112,250,-310
30600,20260114,17:00,COLG,LUMD,79,72,76,73,LUMD,58.7,86,80,COLG,151.5,COLG,-8.5,-105,-115,-105,-115,370,-485
30601,20260114,17:00,SHU,SIEN,69,76,72,79,SIEN,77.7,86,80,SIEN,139.5,SIEN,-8.5,-110,-110,-108,-112,320,-410
30602,20260114,17:00,NIAG,CANI,69,68,67,66,NIAG,53.3,59,54,CANI,128.5,CANI,-2.5,-112,-108,-105,-115,120,-142
30603,20260114,17:00,MANH,FAIR,72,80,70,77,FAIR,87.6,62,98,FAIR,159.5,FAIR,-6.5,-112,-108,-108,-112,225,-278
30604,20260114,17:00,FUR,SAM,77,76,74,72,FUR,51.2,77,73,FUR,150.5,FUR,-1.5,-120,100,-112,-108,-102,-118
30605,20260114,17:00,USM,TROY,69,81,63,82,TROY,95.1,65,91,TROY,145.5,TROY,-8.5,-102,-118,-115,-105,350,-455
30606,20260114,17:00,AUB,MIZZ,80,81,75,73,AUB,68.4,74,84,AUB,153.5,AUB,-1.5,-118,-105,-108,-112,100,-120
30607,20260114,17:00,FIU,KSW,77,84,75,83,KSW,87.1,86,89,KSW,173.5,KSW,-4.5,-108,-112,-108,-112,170,-205
30608,20260114,17:00,SHSU,JVST,73,75,74,73,SHSU,66.6,77,62,JVST,149.5,JVST,-1.5,-122,102,-112,-108,-105,-115
30609,20260114,17:00,LASAL,RICH,67,80,69,68,RICH,75.2,53,74,RICH,146.5,RICH,-8.5,-115,-105,-110,-110,320,-410
30610,20260114,17:00,KU,LSU,81,80,77,68,KU,69.9,75,74,KU,153.5,KU,-3.5,-115,-105,-108,-112,145,-175
30611,20260114,17:00,MISS,UGA,74,85,73,80,UGA,58.0,97,95,UGA,160.5,UGA,-11.5,-118,-102,-110,-110,490,-675
30612,20260114,17:00,ILST,INST,79,71,78,75,INST,61.2,89,94,ILST,146.5,ILST,-6.5,-110,-110,-110,-110,220,-270
30613,20260114,17:00,DAV,GW,71,81,70,76,GW,55.4,84,79,GW,149.5,GW,-10.5,-102,-118,-115,-105,500,-700
30614,20260114,17:00,ECU,USF,68,84,72,82,USF,90.5,71,82,USF,156.5,USF,-18.5,-118,-102,-115,-105,1200,-2400
30615,20260114,17:00,TLSA,CHAR,77,75,78,72,TLSA,64.6,86,74,TLSA,147.5,TLSA,-4.5,-115,-105,-108,-112,-154,-185
30616,20260114,17:00,COLO,CIN,72,76,68,75,CIN,72.9,68,77,CIN,148.5,CIN,-8.5,-110,-110,-112,-108,320,-410
30617,20260114,17:00,UK,LSU,,,77,74,UK,66.9,75,74,,,,,,,,,,
30618,20260114,17:00,CCAR,MRSH,68,79,71,77,MRSH,71.4,85,83,MRSH,150.5,MRSH,-8.5,-110,-110,-112,-108,320,-410
30619,20260114,17:00,PITT,GT,,,76,75,PITT,64.9,89,66,,,,,,,,,,
30620,20260114,17:00,RADF,WEBB,83,70,84,69,RADF,91.5,89,80,RADF,166.5,RADF,-13.5,-115,-105,-105,-115,750,-1200
30621,20260114,17:00,STBON,SJPA,73,72,71,77,SJPA,71.6,64,68,STBON,147.5,STBON,-1.5,-110,-110,-108,-112,105,-125
30622,20260114,17:00,PITT,GTWN,74,73,70,71,GTWN,70.4,89,66,PITT,145.5,PITT,-1.5,-115,-105,-112,-108,102,-122
30623,20260114,17:30,LAF,BUCK,66,73,69,72,BUCK,64.9,69,76,BUCK,138.5,BUCK,-3.5,-115,-105,-108,-112,140,-166
30624,20260114,17:30,MTSU,LT,70,69,64,66,LT,55.4,58,59,MTSU,131.5,MTSU,-3.5,-112,-108,-110,-110,145,-175
30625,20260114,17:30,UAB,TULN,78,77,77,76,UAB,62.9,82,69,UAB,153.5,UAB,-1.5,-105,-115,-108,-112,110,-130
30626,20260114,17:30,MOST,WKU,72,73,70,71,WKU,64.9,72,87,WKU,148.5,WKU,-6.5,-105,-115,-108,-112,245,-305
30627,20260114,18:00,FOR,STLOU,69,84,62,83,STLOU,98.2,56,78,STLOU,150.5,STLOU,-18.5,-112,-108,-108,-112,1200,-2400
30628,20260114,18:00,SDSU,WYO,72,78,78,64,SDSU,71.3,74,57,SDSU,148.5,SDSU,-1.5,-112,-108,-105,-115,105,-125
30629,20260114,18:00,DRKE,SIU,74,73,76,71,DRKE,67.1,76,73,SIU,147.5,SIU,-5.5,-105,-115,-108,-112,210,-258
30630,20260114,18:00,TEM,MEM,73,78,64,73,MEM,78.7,53,55,MEM,143.5,MEM,-7.5,-108,-112,-112,-108,285,-360
30631,20260114,18:00,RICE,UTSA,71,70,76,69,RICE,59.9,89,73,RICE,144.5,RICE,-6.5,-115,-105,-110,-110,225,-278
30632,20260114,18:00,UCF,KSU,80,83,83,78,UCF,52.6,82,73,KSU,170.5,KSU,-2.5,-102,-118,-105,-115,124,-148
30633,20260114,18:00,LA,TXST,65,74,64,69,TXST,71.8,54,59,TXST,132.5,TXST,-8.5,100,-120,-108,-112,340,-440
30634,20260114,18:00,SDKS,NDSU,74,81,72,76,NDSU,66.3,65,76,NDSU,149.5,NDSU,-5.5,-110,-110,-108,-112,200,-245
30635,20260114,18:30,UCLA,PSU,79,76,77,67,UCLA,77.1,71,60,UCLA,148.5,UCLA,-4.5,-108,-112,-110,-110,170,-205
30636,20260114,18:30,ILL,NW,81,73,75,66,ILL,82.5,79,68,ILL,153.5,ILL,-9.5,-112,-108,-105,-115,350,-455
30637,20260114,19:00,PORT,PEPP,72,75,74,69,PORT,53.1,63,67,PORT,146.5,PORT,-1.5,-115,-105,-108,-112,110,-130
30638,20260114,19:00,ORAL,DEN,73,82,69,81,DEN,74.2,87,98,DEN,156.5,DEN,-8.5,-112,-108,-110,-110,310,-395
30639,20260114,19:00,SCAR,ARK,75,82,75,89,ARK,96.3,74,108,ARK,156.5,ARK,-11.5,-108,-112,-108,-112,500,-700
30640,20260114,19:00,VT,SMU,74,86,76,80,SMU,71.0,76,77,SMU,155.5,SMU,-8.5,-115,-105,-105,-115,295,-375
30641,20260114,19:00,UTAH,TTU,72,87,70,87,TTU,94.5,74,88,TTU,159.5,TTU,-17.5,-110,-110,-108,-112,1100,-2100
30642,20260114,19:00,UNC,STAN,77,73,77,73,UNC,67.2,90,95,UNC,144.5,UNC,-3.5,-105,-115,-112,-108,150,-180
30643,20260114,19:00,VAN,TEX,84,82,79,75,VAN,53.1,64,80,VAN,166.5,VAN,-4.5,-115,-105,-112,-108,160,-192
30644,20260114,20:00,LOYMR,ORST,71,76,71,73,ORST,55.8,70,76,LOYMR,140.5,LOYMR,-1.5,-108,-112,-105,-115,110,-130
30645,20260114,20:00,PAC,SC,69,84,68,83,SC,95.6,69,85,SC,151.5,SC,-12.5,-112,-108,-115,-105,600,-900
30646,20260114,20:00,NEV,USU,70,83,65,76,USU,89.0,62,71,USU,150.5,USU,-13.5,-108,-112,-110,-110,750,-1200
30647,20260114,20:30,ASU,ARIZ,70,90,76,93,ARIZ,90.4,82,89,ARIZ,168.5,ARIZ,-21.5,-110,-110,-105,-115,1600,-4000
30648,20260114,20:30,MICH,WASH,82,73,78,69,MICH,85.1,82,72,MICH,165.5,MICH,-12.5,-105,-115,-108,-112,675,-1050
30649,20260114,21:10,TCU,BYU,69,85,74,86,BYU,87.4,70,76,BYU,158.5,BYU,-13.5,-118,-102,-112,-108,650,-1000
30650,20260114,21:10,DUKE,CAL,85,70,75,64,DUKE,95.6,71,56,DUKE,149.5,DUKE,-13.5,-110,-110,-108,-112,700,-1100
30651,20260115,16:00,MER,VMI,80,70,78,69,MER,90.0,77,67,MER,153.5,MER,-8.5,-108,-112,-110,-110,350,-470
30652,20260115,16:00,NMSU,LIB,66,80,67,74,LIB,74.1,71,73,LIB,143.5,LIB,-9.5,-112,-108,-108,-112,370,-485
30653,20260115,16:00,UMBC,BRY,73,72,71,69,UMBC,56.1,74,79,UMBC,135.5,UMBC,-2.5,-102,-118,-108,-112,102,-122
30654,20260115,16:00,NJIT,UMLW,66,77,71,74,UMLW,53.5,73,64,UMLW,145.5,UMLW,-8.5,-108,-112,-110,-110,320,-410
30655,20260115,16:30,BING,ALBNY,68,78,64,72,ALBNY,83.7,53,69,ALBNY,138.5,ALBNY,-7.5,-105,-115,-108,-112,295,-375
30656,20260115,16:30,JMU,APP,68,75,69,70,APP,68.6,65,80,APP,133.5,APP,-1.5,-108,-112,-115,-105,105,-125
30657,20260115,16:30,RMU,IUI,85,78,80,78,RMU,62.7,93,96,RMU,159.5,RMU,-5.5,-108,-112,-110,-110,205,-250
30658,20260115,17:00,NCAT,WMRY,66,88,74,85,WMRY,66.5,89,97,WMRY,162.5,WMRY,-13.5,-1,-112,-105,-115,700,-1100
30659,20260115,17:00,DREXL,MONM,74,65,67,64,MONM,51.0,73,51,MONM,129.5,MONM,-5.5,-110,-110,-115,-105,200,-245
30660,20260115,17:00,HOF,STON,78,61,72,71,STON,51.3,71,76,HOF,134.5,HOF,-7.5,-110,-110,-105,-115,275,-345
30661,20260115,17:00,CIT,UNCG,66,79,70,76,UNCG,73.7,66,69,UNCG,148.5,UNCG,-8.5,100,-120,-115,-105,360,-470
30662,20260115,17:00,ODU,GASO,73,81,75,77,ODU,50.6,84,87,GASO,162.5,GASO,-6.5,-115,-105,-105,-115,215,-265
30663,20260115,17:00,QNNC,FGCU,80,84,79,77,QNNC,58.1,85,74,FGCU,166.5,FGCU,-1.5,-108,-112,-115,-105,102,-120
30664,20260115,17:00,UNFL,NA,74,82,78,80,NA,78.4,105,91,NA,155.5,NA,-9.5,-115,-105,-108,-112,370,-485
30665,20260115,17:00,UTEP,DEL,66,75,66,67,UTEP,50.2,70,69,DEL,127.5,DEL,-1.5,-102,-118,-108,-112,110,-130
30666,20260115,17:00,WEGA,STET,76,74,76,78,STET,70.8,86,95,WEGA,151.5,WEGA,-3.5,-118,-102,-105,-115,142,-170
30667,20260115,17:00,UWGB,CLEV,73,81,74,81,CLEV,59.5,88,73,UWGB,150.5,UWGB,-4.5,-118,-102,-105,-115,150,-180
30668,20260115,17:00,YSU,WRIG,73,80,74,77,WRIG,63.2,83,93,WRIG,143.5,WRIG,-5.5,-118,-102,-105,-115,195,-238
30669,20260115,17:00,OAKD,UWM,76,80,80,76,OAKD,67.7,73,60,OAKD,166.5,OAKD,-2.5,-108,-112,-115,-105,130,-155
30670,20260115,17:00,DET,NKU,70,83,75,82,NKU,78.2,71,96,NKU,159.5,NKU,-9.5,-120,100,-105,-115,410,-550
30671,20260115,17:00,MNE,VRMT,61,74,63,67,VRMT,51.7,62,67,VRMT,129.5,VRMT,-13.5,-115,-105,-115,-105,650,-1000
30672,20260115,17:00,ELON,NEAS,79,78,80,81,NEAS,50.7,78,85,ELON,161.5,ELON,-2.5,-105,-115,-112,-108,136,-162
30673,20260115,17:30,JAC,UCA,70,74,71,72,UCA,74.9,60,62,UCA,135.5,UCA,-8.5,-112,-108,-112,-108,330,-425
30674,20260115,18:00,BELL,LIPS,76,87,74,80,LIPS,76.8,71,81,LIPS,154.5,LIPS,-10.5,-115,-105,-115,-105,400,-535
30675,20260115,18:00,COC,TOWS,70,71,71,68,COC,55.4,52,61,TOWS,142.5,TOWS,-1.5,-110,-110,-115,-105,102,-122
30676,20260115,18:00,CABP,ACU,73,68,72,68,CABP,76.8,74,58,ACU,139.5,ACU,-1.5,-105,-115,-115,-105,110,-130
30677,20260115,18:00,STMN,UND,86,73,81,75,STMN,63.5,91,80,STMN,151.5,STMN,-8.5,-102,-118,-112,-108,350,-455
30678,20260115,18:00,MOKC,SDAK,74,81,73,84,SDAK,80.3,83,99,SDAK,157.5,SDAK,-7.5,-110,-110,-110,-110,275,-345
30679,20260115,18:00,ARST,USA,72,78,75,76,USA,68.2,87,91,ARST,154.5,ARST,-3.5,-115,-105,-105,-115,130,-155
30680,20260115,18:00,EKY,PEAY,74,79,73,79,PEAY,69.9,72,74,PEAY,153.5,PEAY,-7.5,-112,-108,-110,-110,275,-345
30681,20260115,18:30,EIU,UALR,64,73,68,70,UALR,68.0,63,74,UALR,133.5,UALR,-6.5,-115,-105,-108,-112,225,-278
30682,20260115,18:30,SIUE,UTM,68,72,63,65,UTM,56.0,59,65,UTM,131.5,UTM,-8.5,-118,-102,-112,-108,295,-375
30683,20260115,18:30,MORE,TNST,68,76,71,78,TNST,62.2,100,105,TNST,148.5,TNST,-8.5,-112,-108,-110,-110,310,-395
30684,20260115,18:30,TAR,SUU,72,71,76,81,SUU,67.4,105,106,TAR,149.5,TAR,-4.5,-110,-108,-112,-108,180,-218
30685,20260115,19:00,Linden,SEMO,68,80,74,77,SEMO,58.2,88,76,SEMO,155.5,SEMO,-6.5,-110,-110,-115,-105,220,-270
30686,20260115,19:00,SOIN,TNTC,68,76,69,70,SOIN,61.3,71,54,TNTC,144.5,TNTC,-5.5,-108,-112,-110,-110,205,-250
30687,20260115,19:00,EWU,WEB,73,81,75,79,WEB,53.2,80,91,WEB,159.5,WEB,-4.5,-105,-115,-108,-112,170,-205
30688,20260115,19:00,IDHO,IDST,74,80,76,74,IDST,54.3,68,76,IDST,149.5,IDST,-2.5,-110,-110,-110,-110,114,-135
30689,20260115,19:00,CASTF,UCD,72,82,76,85,UCD,74.0,69,74,UCD,167.5,UCD,-3.5,-110,-110,-112,-108,136,-162
30690,20260115,19:00,WCHST,FAU,74,79,78,77,FAU,56.4,67,85,FAU,156.5,FAU,-3.5,-105,-115,-108,-112,160,-192
30691,20260115,19:00,TXARL,UTU,72,73,70,71,UTU,64.5,56,52,UTU,142.5,UTU,-1.5,-115,-105,-105,-115,102,-122
30692,20260115,19:30,CASB,CSUB,81,72,77,69,CASB,79.7,75,69,CASB,145.5,CASB,-7.5,-118,-102,-110,-110,250,-310
30693,20260115,20:00,UNCO,PRST,75,81,72,74,PRST,61.9,73,76,PRST,155.5,PRST,-2.5,-102,-118,-112,-108,130,-155
30694,20260115,20:00,NAU,SAC,73,70,73,76,SAC,67.3,69,83,SAC,156.5,SAC,-3.5,-105,-115,-115,-105,150,-180
30695,20260115,20:00,USD,STTL,67,79,68,80,STTL,82.4,64,75,STTL,147.5,STTL,-9.5,-118,-102,-110,-110,380,-500
30696,20260115,20:00,CARIV,LBS,72,76,75,76,LBS,50.8,73,88,LBS,141.5,LBS,-4.5,-108,-112,-108,-112,170,-205
30697,20260115,20:00,HAW,CP,77,75,82,78,HAW,74.1,86,66,HAW,156.5,HAW,-4.5,-108,-112,-110,-110,180,-210
30698,20260115,20:00,CASTN,UCSD,70,86,78,83,UCSD,74.0,84,79,UCSD,159.5,UCSD,-7.5,-110,-110,-105,-115,300,-380
30699,20260115,20:15,GONZ,WSU,90,69,85,72,GONZ,96.2,86,65,GONZ,157.5,GONZ,-17.5,-110,-110,-105,-115,1200,-2400
30700,20260116,16:30,CREIG,PROV,81,80,81,80,CREIG,59.4,88,93,CREIG,162.6,CREIG,-1.5,-118,-102,-108,-112,-102,-118
30701,20260116,16:30,TOL,KENT,78,84,76,84,KENT,79.8,84,87,KENT,170.5,KENT,-5.5,-115,-105,-105,-115,185,-225
30702,20260116,18:00,BAY,KU,71,82,66,82,KU,83.5,62,80,KU,155.5,KU,-7.5,-110,-110,-108,-112,280,-355
30703,20260116,18:30,LOYIL,DAY,67,78,65,76,DAY,90.5,51,78,DAY,142.5,DAY,-16.5,-115,-105,-115,-105,1100,-2100
30704,20260116,18:30,MARQ,DPAUL,69,77,72,75,MARQ,51.8,75,80,DPAUL,144.5,DPAUL,-3.5,-105,-115,-112,-108,150,-180
30705,20260116,18:30,OHIO,BALL,75,72,73,72,OHIO,60.5,71,76,OHIO,146.5,OHIO,-5.5,-108,-112,-110,-110,195,-238
30706,20260116,20:45,CSU,BSU,76,74,66,73,BSU,66.5,73,79,BSU,139.5,BSU,-5.5,-112,-108,-105,-115,195,-238
30707,20260117,10:00,MTSTM,CANI,68,67,69,65,MTSTM,77.3,78,68,MTSTM,134.5,MTSTM,-3.5,-112,-108,-115,-105,136,-162
30708,20260117,10:00,UK,TENN,,,68,76,TENN,68.5,80,78,,,,,,,,,,
30709,20260117,10:00,BUT,SH,69,76,67,74,BUT,64.6,77,66,SH,145.5,SH,-6.5,-105,-115,-105,-115,245,-305
30710,20260117,10:00,ND,VT,72,76,71,76,VT,77.0,76,89,VT,140.5,VT,-6.5,-112,-108,-112,-108,230,-285
30711,20260117,10:00,MINN,ILL,67,82,65,76,ILL,87.2,67,77,ILL,142.5,ILL,-15.5,-115,-105,-108,-112,900,-1600
30712,20260117,10:00,CONN,GTWN,80,68,74,66,CONN,75.7,64,62,CONN,142.5,CONN,-11.5,-112,-108,-112,-108,550,-800
30713,20260117,10:00,KU,TENN,75,79,70,74,TENN,57.6,80,78,TENN,147.5,TENN,-5.5,-108,-112,-112,-108,215,-265
30714,20260117,10:00,GT,NCST,69,84,71,82,NCST,59.7,78,74,NCST,154.5,NCST,-17.5,-108,-112,-112,-108,1200,-2400
30715,20260117,10:00,ELON,HOF,73,78,72,78,HOF,62.3,89,85,HOF,149.5,HOF,-6.5,-118,-102,-108,-112,205,-250
30716,20260117,10:00,UVA,SMU,75,81,75,74,SMU,58.3,72,68,UVA,154.5,UVA,-2.5,-118,-102,-115,-105,120,-142
30717,20260117,10:30,DUQ,FOR,72,74,72,70,DUQ,54.9,74,63,DUQ,143.5,DUQ,-1.5,-120,100,-108,-112,-105,-115
30718,20260117,11:00,BAMA,OKLA,88,87,91,78,BAMA,74.9,83,81,BAMA,177.5,BAMA,-4.5,-105,-115,-110,-110,190,-230
30719,20260117,11:00,UCLA,OSU,74,80,71,74,UCLA,53.0,74,86,OSU,146.5,OSU,-4.5,-115,-105,-112,-108,160,-192
30720,20260117,11:00,HC,LAF,70,74,70,73,LAF,66.1,55,74,LAF,137.5,LAF,-1.5,-115,-105,-110,-110,100,-120
30721,20260117,11:00,BU,LUMD,78,74,73,70,LUMD,69.3,57,74,BU,151.5,BU,-1.5,-112,-108,-110,-110,-108,-112
30722,20260117,11:00,EMU,BGSU,71,77,71,76,BGSU,58.9,79,85,BGSU,141.5,BGSU,-11.5,-108,-112,-105,-115,500,-700
30723,20260117,11:00,BUFF,M-OH,73,89,75,86,M-OH,88.0,102,105,M-OH,159.5,M-OH,-10.5,-108,-112,-112,-108,455,-625
30724,20260117,11:00,WAG,UNHV,66,62,66,69,UNHV,67.8,74,80,UNHV,129.5,UNHV,-1.5,-108,-112,-110,-110,-105,-115
30725,20260117,11:00,ODU,APP,65,74,67,71,APP,53.1,75,73,APP,140.5,APP,-6.5,-108,-112,-105,-115,225,-278
30726,20260117,11:00,CHAT,WCU,80,71,74,73,CHAT,80.5,90,82,WCU,150.5,WCU,-2.5,-115,-105,-110,-110,110,-130
30727,20260117,12:00,YSU,CLEV,79,74,77,76,YSU,53.1,78,80,YSU,156.5,YSU,-7.5,-112,-108,-112,-108,275,-345
30728,20260117,12:00,FLA,VAN,80,84,80,76,FLA,63.5,98,94,VAN,166.5,VAN,-1.5,-110,-110,-110,-110,105,-125
30729,20260117,12:00,ISU,CIN,77,69,70,68,ISU,54.2,70,79,ISU,141.5,ISU,-6.5,-112,-108,-110,-110,230,-285
30730,20260117,12:00,BRAD,ILST,73,79,68,77,ILST,71.8,62,88,ILST,149.5,ILST,-5.5,-105,-115,-115,-105,205,-250
30731,20260117,12:00,BUCK,COLG,66,78,67,79,COLG,80.9,76,95,COLG,139.5,COLG,-7.5,-102,-118,-110,-110,330,-425
30732,20260117,12:00,TCU,UTAH,77,76,79,80,UTAH,55.2,79,82,TCU,154.5,TCU,-4.5,-108,-112,-112,-108,164,-198
30733,20260117,12:00,RUTG,WIS,67,83,67,83,WIS,86.1,87,96,WIS,149.5,WIS,-15.5,-115,-105,-110,-110,900,-1600
30734,20260117,12:00,IOWA,IND,78,79,67,71,IOWA,61.5,74,57,IND,145.5,IND,-3.5,-118,-102,-105,-115,130,-155
30735,20260117,12:00,WINT,UNCA,80,79,75,74,WINT,65.7,69,67,WINT,153.5,WINT,-5.5,-108,-112,-108,-112,185,-225
30736,20260117,12:00,RDER,STPE,59,72,65,71,STPE,65.1,58,69,STPE,134.5,STPE,-10.5,-102,-119,-105,-115,500,-700
30737,20260117,12:00,SYR,BC,72,69,72,72,SYR,53.1,73,81,SYR,138.5,SYR,-6.5,-118,-102,-112,-108,220,-270
30738,20260117,12:00,NAVY,LEH,72,69,71,67,NAVY,51.1,82,79,NAVY,132.5,NAVY,-3.5,-115,-105,-112,-108,150,-180
30739,20260117,12:00,STMN,NDSU,78,83,75,76,NDSU,59.3,65,68,NDSU,150.5,NDSU,-2.5,-105,-115,-112,-108,140,-142
30740,20260117,12:00,SDAK,UND,80,81,76,80,UND,54.5,80,96,UND,160.5,UND,-2.5,-110,-110,-105,-115,120,-142
30741,20260117,12:00,COR,YALE,83,90,75,88,YALE,83.6,68,102,YALE,175.5,YALE,-9.5,-108,-112,-105,-115,280,-500
30742,20260117,12:00,DET,IUI,76,85,82,81,DET,51.5,80,77,IUI,169.5,IUI,-1.5,-105,-115,-108,-112,110,-130
30743,20260117,12:00,WMU,AKR,71,92,71,90,AKR,92.7,89,104,AKR,167.5,AKR,-19.5,-105,-115,-110,-110,1600,-4000
30744,20260117,12:00,FAIR,MRST,65,76,63,71,MRST,83.6,67,82,MRST,142.5,MRST,-8.5,-112,-108,-108,-112,310,-395
30745,20260117,12:00,PRIN,HARV,67,74,67,68,HARV,65.2,80,87,HARV,133.5,HARV,-3.5,-110,-110,-110,-110,145,-175
30746,20260117,12:00,STNH,MHRT,63,71,60,66,MHRT,67.0,62,57,MHRT,128.5,MHRT,-4.5,-112,-108,-110,-110,145,-175
30747,20260117,12:00,CCTST,SFU,80,65,74,70,CCTST,73.5,98,90,CCTST,144.5,CCTST,-6.5,-110,-110,-110,-110,225,-278
30748,20260117,12:00,LMC,CHSU,77,67,71,65,LMC,56.7,72,57,LMC,147.5,LMC,-6.5,-112,-108,-105,-115,164,-198
30749,20260117,12:00,ETNST,SAM,79,74,73,72,ETNST,53.1,76,75,ETNST,148.5,ETNST,-2.5,-112,-108,-105,-115,120,-142
30750,20260117,12:00,WEGA,FGCU,71,86,71,80,FGCU,85.9,72,90,FGCU,160.5,FGCU,-10.5,-115,-105,-115,-105,290,-520
30751,20260117,12:00,QNNC,STET,86,72,83,75,QNNC,91.3,87,81,QNNC,163.5,QNNC,-9.5,-102,-118,-110,-110,380,-500
30752,20260117,12:00,UNFL,UCA,77,80,78,83,UCA,93.7,69,98,UCA,164.5,UCA,-11.5,-108,-112,-110,-110,500,-700
30753,20260117,12:00,NMSU,DEL,74,81,71,66,NMSU,79.8,97,68,NMSU,134.5,NMSU,-5.5,-112,-108,-115,-105,190,-230
30754,20260117,12:00,SHSU,FIU,79,78,80,73,SHSU,79.9,76,63,FIU,166.5,FIU,-1.5,-120,100,-112,-108,-105,-115
30755,20260117,12:00,SIEN,MANH,76,71,76,69,SIEN,53.0,74,59,SIEN,143.5,SIEN,-7.5,-105,-115,-115,-105,270,-340
30756,20260117,12:00,CLMB,BRWN,74,72,67,71,CLMB,62.4,80,86,CLMB,141.5,CLMB,-2.5,-105,-115,-112,-108,130,-155
30757,20260117,12:00,PRES,WEBB,75,68,82,68,PRES,90.1,92,55,PRES,145.5,PRES,-6.5,-105,-115,-115,-105,250,-310
30758,20260117,12:15,MIA,CLEM,74,81,67,77,CLEM,92.7,59,69,CLEM,144.5,CLEM,-4.5,-105,-115,-108,-112,190,-230
30759,20260117,12:30,USU,GCU,81,70,73,70,GCU,67.9,74,84,USU,148.5,USU,-5.5,-105,-115,-110,-110,225,-278
30760,20260117,12:30,LONG,RADF,73,81,78,83,RADF,69.8,83,85,RADF,157.5,RADF,-4.5,-105,-115,-108,-112,180,-220
30761,20260117,12:30,STBON,LASAL,76,67,74,71,LASAL,50.5,74,78,STBON,144.5,STBON,-3.5,-112,-108,-110,-110,136,-162
30762,20260117,13:00,DRKE,UIC,73,71,73,73,UIC,54.5,67,74,UIC,140.5,UIC,-4.5,-108,-112,-112,-108,180,-218
30763,20260117,13:00,UMASS,NIU,79,70,78,72,UMASS,63.6,68,70,UMASS,156.5,UMASS,-8.5,-110,-110,-115,-105,310,-395
30764,20260117,13:00,CCAR,GASO,73,79,75,76,GASO,51.1,79,75,GASO,156.5,GASO,-5.5,-102,-118,-110,-110,210,-258
30765,20260117,13:00,UTEP,LIB,64,82,63,74,LIB,87.9,69,80,LIB,137.5,LIB,-13.5,-105,-115,-112,-108,800,-1350
30766,20260117,13:00,PENN,DART,73,78,73,75,PENN,58.2,84,74,DART,162.5,DART,-1.5,-120,100,-115,-105,-105,-115
30767,20260117,13:00,JAC,NA,69,75,73,68,JAC,74.8,90,68,NA,134.5,NA,-1.5,-110,-110,-105,-115,-102,-118
30768,20260117,13:00,KSW,WKU,78,82,75,76,WKU,58.5,81,65,WKU,164.5,WKU,-8.5,-115,-105,-110,-110,320,-410
30769,20260117,13:00,UNI,VALP,72,65,64,66,UNI,50.6,44,54,UNI,130.5,UNI,-1.5,-112,-108,-112,-108,105,-125
30770,20260117,13:00,QPAC,MACK,70,71,67,71,MACK,77.8,71,83,QPAC,142.5,QPAC,-1.5,-118,-102,-112,-108,-105,-115
30771,20260117,13:30,MIZZ,LSU,76,83,74,74,LSU,62.3,70,78,LSU,149.5,LSU,-1.5,-122,-102,-110,-110,-102,-118
30772,20260117,13:30,GAST,ULM,73,72,79,70,GAST,77.4,77,57,GAST,154.5,GAST,-6.5,-108,-112,-112,-108,215,-265
